Date,Open,High,Low,Close,Adj Close,Volume
2009-07-22,38.789799,39.197601,38.789799,38.889301,38.889301,4374682
2009-07-23,38.789799,39.088200,38.590900,38.720200,38.720200,6015650
2009-07-24,39.386600,39.714802,39.306999,39.535801,39.535801,5049588
2009-07-27,39.863998,40.122601,39.635300,39.953499,39.953499,3095192
2009-07-28,39.943600,40.053001,39.595501,39.804298,39.804298,3868405
2009-07-29,39.804298,40.192200,39.585499,39.685001,39.685001,4098180
2009-07-30,40.102699,41.544899,39.883900,41.395699,41.395699,5739939
2009-07-31,42.261002,42.619099,41.564800,42.569401,42.569401,12582560
2009-08-03,42.728500,43.782799,42.728500,43.414799,43.414799,4660723
2009-08-04,44.260201,44.459099,43.653500,44.270100,44.270100,5643096
2009-08-05,44.280102,44.329800,42.997002,42.997002,42.997002,4309503
2009-08-06,43.215900,44.250301,43.186001,44.111000,44.111000,4200698
2009-08-07,43.663399,44.210499,43.514198,44.210499,44.210499,3431546
2009-08-10,44.558601,44.638100,43.474499,43.603699,43.603699,3782551
2009-08-11,43.603699,44.170700,43.414799,43.693298,43.693298,3839575
2009-08-12,44.061298,45.115601,43.494400,45.075802,45.075802,7651514
2009-08-13,45.583000,47.293800,45.553200,47.273899,47.273899,8610556
2009-08-14,47.840801,48.208801,46.617401,46.766602,46.766602,9421583
2009-08-17,45.443802,45.752102,45.035999,45.055901,45.055901,18667097
2009-08-18,44.558601,45.403999,44.508900,45.055901,45.055901,6308746
2009-08-19,45.742199,45.742199,44.558601,44.697800,44.697800,4694468
2009-08-20,45.602901,45.602901,44.558601,44.737598,44.737598,3245472
2009-08-21,44.717701,44.777401,43.205898,43.315300,43.315300,5869857
2009-08-24,43.961800,44.459099,43.852402,44.369598,44.369598,5157857
2009-08-25,44.409401,44.409401,43.792702,44.071201,44.071201,4242047
2009-08-26,44.399399,44.638100,44.130901,44.379601,44.379601,4745252
2009-08-27,44.598400,44.697800,44.240299,44.508900,44.508900,4992747
2009-08-28,44.747601,45.026100,44.528702,44.906700,44.906700,5872931
2009-08-31,45.403999,45.851601,45.254799,45.752102,45.752102,6546709
2009-09-01,45.583000,46.229500,45.384102,46.060398,46.060398,5577649
2009-09-02,45.155300,45.394100,44.757500,45.264801,45.264801,6241041
2009-09-03,45.254799,45.264801,44.429298,44.737598,44.737598,3906903
2009-09-04,45.254799,45.702400,45.125500,45.433800,45.433800,6947797
2009-09-07,45.722301,46.309101,45.632801,45.642700,45.642700,4849165
2009-09-08,46.090302,46.607498,45.861500,46.577599,46.577599,3894687
2009-09-09,46.617401,46.617401,46.100201,46.398602,46.398602,4057496
2009-09-10,46.617401,47.144600,46.498100,47.025200,47.025200,3352049
2009-09-11,47.393200,47.641899,46.985401,47.343498,47.343498,4672161
2009-09-14,47.144600,47.323601,46.279301,46.418499,46.418499,4340892
2009-09-15,46.557800,47.214199,46.070400,46.259399,46.259399,5320016
2009-09-16,46.796501,48.168999,46.657200,48.139198,48.139198,6159417
2009-09-17,48.487301,49.601299,48.407700,49.024399,49.024399,7450209
2009-09-18,48.706100,49.024399,48.328201,48.825500,48.825500,6133744
2009-09-21,48.855301,49.233200,48.467400,48.636501,48.636501,3226124
2009-09-22,48.437599,48.875198,48.427601,48.606701,48.606701,2774463
2009-09-23,49.123901,49.849899,49.034302,49.730598,49.730598,3190253
2009-09-24,49.233200,50.257702,49.193501,49.730598,49.730598,5362845
2009-09-25,49.332699,51.381599,49.233200,51.023499,51.023499,8179382
2009-09-28,50.665501,50.914200,49.929501,50.764999,50.764999,4891560
2009-09-29,51.312000,52.087799,51.312000,51.819199,51.819199,3824543
2009-09-30,51.341801,52.008202,51.053398,51.471100,51.471100,4057654
2009-10-01,51.222500,51.620300,50.476501,50.625702,50.625702,2910975
2009-10-02,49.332699,50.028900,49.123901,49.730598,49.730598,3860887
2009-10-04,49.730598,49.730598,49.730598,49.730598,49.730598,0
2009-10-05,49.939400,50.208000,49.153702,49.233200,49.233200,4470496
2009-10-06,49.989201,51.351799,49.979198,51.023499,51.023499,3875689
2009-10-07,51.023499,52.764099,50.635700,52.684601,52.684601,4788512
2009-10-08,53.211700,53.341000,52.505501,52.873501,52.873501,4255876
2009-10-11,53.321098,53.430500,52.097698,52.356300,52.356300,2602418
2009-10-12,52.664700,53.589600,52.316601,53.360901,53.360901,4663658
2009-10-13,53.510101,54.773201,53.380798,54.673801,54.673801,3586694
2009-10-14,55.200901,55.698200,54.922401,55.220798,55.220798,4754795
2009-10-15,54.862801,55.360100,54.604099,54.982101,54.982101,3358340
2009-10-18,54.703602,54.753300,53.907902,54.216301,54.216301,3714946
2009-10-19,54.882599,55.300400,54.455002,54.604099,54.604099,4760270
2009-10-20,54.027302,54.395302,53.917900,54.136700,54.136700,4393524
2009-10-21,53.758701,54.455002,53.659302,54.246101,54.246101,4085862
2009-10-22,54.902500,55.936901,54.823002,55.936901,55.936901,8432924
2009-10-25,55.419701,55.897099,55.350101,55.678299,55.678299,5123873
2009-10-26,55.131302,55.598801,54.703602,54.852798,54.852798,6309298
2009-10-27,54.852798,54.852798,52.744202,52.744202,52.744202,11207646
2009-10-28,51.809299,52.067902,50.824600,51.172699,51.172699,11003866
2009-10-29,52.714401,52.963100,51.968399,51.968399,51.968399,9326204
2009-11-01,50.526199,50.933998,50.128399,50.635700,50.635700,4104580
2009-11-02,51.023499,51.172699,50.297501,51.003700,51.003700,3196337
2009-11-03,50.944000,52.057899,50.854500,51.093201,51.093201,5105200
2009-11-04,51.282200,51.938599,50.953899,51.570599,51.570599,4269060
2009-11-05,52.674599,52.674599,52.217098,52.425999,52.425999,3468557
2009-11-08,53.689098,54.912498,53.221600,54.783199,54.783199,8826428
2009-11-09,55.598801,55.648499,54.842899,55.250599,55.250599,4454713
2009-11-10,55.310299,55.568901,54.405201,54.703602,54.703602,4908974
2009-11-11,54.852798,55.280499,54.305801,54.305801,54.305801,3621792
2009-11-12,53.709000,54.156601,53.510101,54.037201,54.037201,4768007
2009-11-15,54.425098,54.763302,53.609501,53.669201,53.669201,3391193
2009-11-16,53.868099,54.057098,52.117599,52.356300,52.356300,5031301
2009-11-17,52.445900,53.082401,51.749599,52.018200,52.018200,4290570
2009-11-18,52.435902,52.963100,51.948502,52.793999,52.793999,3194988
2009-11-19,52.127602,52.555302,51.719799,52.475700,52.475700,3431249
2009-11-22,52.813900,52.913300,51.868999,52.515499,52.515499,2734497
2009-11-23,53.112202,53.211700,52.177299,52.455799,52.455799,3694075
2009-11-24,52.455799,52.605000,51.680000,52.296700,52.296700,8338827
2009-11-25,52.565201,52.684601,51.799400,52.097698,52.097698,3587664
2009-11-26,50.874401,51.212502,50.028900,50.327301,50.327301,9618878
2009-11-29,51.461201,52.664700,51.232399,52.515499,52.515499,5992102
2009-11-30,52.416000,53.559799,52.266800,53.559799,53.559799,4775319
2009-12-01,54.305801,54.673801,53.878101,54.405201,54.405201,5789633
2009-12-02,54.653900,54.842899,53.619499,53.818401,53.818401,4728516
2009-12-03,53.529999,54.087002,53.231602,53.669201,53.669201,3483164
2009-12-06,53.858200,54.206299,52.933201,53.500099,53.500099,3868041
2009-12-07,53.659302,53.728901,52.485600,52.803902,52.803902,5216971
2009-12-08,52.018200,52.664700,51.888901,52.575100,52.575100,3757809
2009-12-09,52.455799,52.833801,51.958500,52.227001,52.227001,3661153
2009-12-10,52.495602,52.565201,52.048000,52.217098,52.217098,2894180
2009-12-13,52.316601,52.515499,51.670101,52.515499,52.515499,3027266
2009-12-14,52.038101,52.963100,52.038101,52.435902,52.435902,2744248
2009-12-15,52.316601,52.913300,52.266800,52.386200,52.386200,2766252
2009-12-16,52.903400,52.903400,51.580502,51.799400,51.799400,10574930
2009-12-17,51.520901,52.575100,50.983799,52.575100,52.575100,12549298
2009-12-20,52.823799,52.982899,51.868999,51.868999,51.868999,2093190
2009-12-21,52.137501,52.396099,51.938599,52.306599,52.306599,2438796
2009-12-22,52.197201,52.714401,52.077801,52.714401,52.714401,1868900
2009-12-23,52.813900,53.629398,52.614899,53.579700,53.579700,1401051
2009-12-28,53.907902,54.504700,53.868099,54.206299,54.206299,1903126
2009-12-29,54.524601,54.653900,54.037201,54.126701,54.126701,959057
2009-12-30,54.375401,54.614101,54.295799,54.554401,54.554401,1085149
2010-01-03,54.275902,54.673801,54.156601,54.574299,54.574299,992763
2010-01-04,54.753300,55.499298,54.753300,55.399799,55.399799,3163162
2010-01-05,55.708199,55.897099,55.489399,55.678299,55.678299,3210425
2010-01-06,55.698200,56.165699,54.902500,55.141201,55.141201,3089618
2010-01-07,55.419701,55.996601,55.369999,55.857399,55.857399,3159304
2010-01-10,55.996601,56.473999,55.946899,56.265202,56.265202,2751882
2010-01-11,56.145802,56.712700,56.046299,56.265202,56.265202,3539936
2010-01-12,55.966801,56.185600,55.558998,55.708199,55.708199,2761570
2010-01-13,56.096100,56.782299,55.996601,56.484001,56.484001,3020355
2010-01-14,56.493900,57.786900,55.897099,57.786900,57.786900,4801453
2010-01-17,57.737202,58.334000,57.209999,57.737202,57.737202,6117435
2010-01-18,57.647701,57.677502,56.245300,56.334801,56.334801,5840219
2010-01-19,56.991199,57.001202,56.016499,56.255199,56.255199,3761697
2010-01-20,56.245300,56.951401,56.006599,56.255199,56.255199,5142695
2010-01-21,55.200901,55.588799,54.713600,55.449600,55.449600,5067217
2010-01-24,54.703602,55.051701,54.464901,54.852798,54.852798,3028847
2010-01-26,54.524601,54.614101,53.907902,54.335602,54.335602,4035587
2010-01-27,54.783199,54.902500,54.405201,54.803101,54.803101,5277686
2010-01-28,54.007401,54.146599,52.714401,52.943100,52.943100,9940798
2010-01-31,52.913300,53.450401,52.694500,52.694500,52.694500,4273995
2010-02-01,53.430500,53.738800,52.784000,53.261398,53.261398,4302260
2010-02-02,53.579700,53.699100,52.396099,53.122200,53.122200,3878183
2010-02-03,53.002800,53.161999,52.356300,52.664700,52.664700,4473856
2010-02-04,51.620300,52.406101,51.252300,52.386200,52.386200,4370024
2010-02-07,52.813900,53.082401,52.137501,52.485600,52.485600,3500181
2010-02-08,51.958500,52.435902,51.361698,52.435902,52.435902,3706647
2010-02-09,52.913300,53.012798,51.142899,51.550701,51.550701,5324992
2010-02-10,51.928600,52.764099,51.680000,52.714401,52.714401,3500327
2010-02-11,53.510101,53.559799,51.859001,52.018200,52.018200,6234554
2010-02-14,50.874401,51.749599,50.735100,51.302101,51.302101,7306032
2010-02-15,51.829201,52.077801,51.162800,51.232399,51.232399,6563738
2010-02-16,51.749599,53.181900,51.670101,52.893398,52.893398,5549881
2010-02-17,53.241501,53.261398,52.306599,52.714401,52.714401,3969657
2010-02-18,52.963100,53.042599,52.087799,52.525398,52.525398,3848201
2010-02-21,53.092400,53.937801,52.953098,53.838299,53.838299,4177863
2010-02-22,53.709000,54.256001,53.619499,54.256001,54.256001,4219766
2010-02-23,53.758701,54.335602,53.520000,53.709000,53.709000,6820499
2010-02-24,54.007401,54.445000,52.724300,52.893398,52.893398,5289481
2010-02-25,53.370800,53.858200,52.793999,53.629398,53.629398,6865403
2010-02-28,53.927799,54.156601,53.221600,54.156601,54.156601,4825013
2010-03-01,54.275902,54.663799,54.096901,54.624100,54.624100,4056121
2010-03-02,54.574299,55.031799,54.345600,54.842899,54.842899,4116473
2010-03-03,54.862801,55.001999,54.315701,54.673801,54.673801,3616618
2010-03-04,54.842899,55.151199,54.574299,54.803101,54.803101,3007680
2010-03-07,55.300400,55.330200,54.345600,54.524601,54.524601,2897044
2010-03-08,54.474899,55.121300,54.226200,54.912498,54.912498,4748742
2010-03-09,55.380001,55.737999,55.210899,55.389900,55.389900,5997888
2010-03-10,55.549000,55.857399,55.320301,55.499298,55.499298,4624233
2010-03-11,55.698200,55.917000,55.389900,55.578899,55.578899,1724697
2010-03-14,55.250599,55.728100,55.121300,55.300400,55.300400,3238429
2010-03-15,55.360100,55.598801,55.101501,55.380001,55.380001,3643375
2010-03-16,55.588799,56.066200,55.558998,55.837502,55.837502,4269046
2010-03-17,56.404400,56.692799,55.976700,56.304901,56.304901,5981290
2010-03-18,56.195499,56.394501,55.777802,55.907101,55.907101,3597857
2010-03-21,55.260601,55.797699,55.250599,55.449600,55.449600,2164300
2010-03-22,55.797699,56.643101,55.728100,56.394501,56.394501,4400824
2010-03-23,56.692799,57.120499,56.394501,56.901699,56.901699,4526451
2010-03-24,56.692799,56.891800,56.473999,56.891800,56.891800,3303319
2010-03-25,56.473999,57.140400,55.907101,57.060799,57.060799,9394838
2010-03-28,57.140400,57.140400,56.324799,56.732601,56.732601,3767225
2010-03-29,56.682899,56.951401,56.374599,56.464100,56.464100,3343584
2010-03-30,56.304901,56.543701,55.956799,55.986698,55.986698,5549771
2010-03-31,56.046299,56.484001,55.926998,56.484001,56.484001,2871038
2010-04-06,56.593399,57.070801,56.334801,56.931499,56.931499,2832695
2010-04-07,56.991199,57.160301,56.891800,57.160301,57.160301,3601684
2010-04-08,57.060799,57.657600,56.941502,57.617802,57.617802,4101506
2010-04-09,57.687500,57.945999,57.448700,57.826698,57.826698,2770195
2010-04-12,58.015701,58.234501,57.985802,58.085300,58.085300,2710576
2010-04-13,57.886398,58.075401,57.548199,57.777000,57.777000,2454707
2010-04-14,58.055500,58.960499,57.975899,58.900902,58.900902,4232936
2010-04-15,58.990398,59.278801,58.791500,59.030201,59.030201,2124784
2010-04-16,58.801399,59.507599,58.781502,59.507599,59.507599,5314589
2010-04-19,58.642300,58.980400,58.552799,58.781502,58.781502,2604179
2010-04-20,59.238998,59.308701,58.861099,58.950600,58.950600,2264643
2010-04-21,59.308701,59.676701,59.119701,59.209202,59.209202,6301872
2010-04-22,58.811401,59.040100,58.234501,58.682098,58.682098,4098135
2010-04-23,58.184700,58.443401,57.707298,57.886398,57.886398,3974385
2010-04-27,58.055500,58.264301,57.379101,57.836601,57.836601,3536305
2010-04-28,56.762501,57.538300,56.414299,57.418900,57.418900,3505166
2010-04-29,57.090698,57.379101,56.852001,57.259800,57.259800,3588697
2010-04-30,57.737202,58.363800,57.657600,58.194698,58.194698,13397215
2010-05-03,57.985802,58.821301,57.518398,58.612400,58.612400,3380434
2010-05-04,58.980400,59.119701,57.985802,57.995800,57.995800,4140556
2010-05-05,56.991199,57.428799,56.205502,56.593399,56.593399,4933714
2010-05-06,55.817600,56.006599,54.096901,54.872700,54.872700,7722751
2010-05-07,53.211700,53.659302,52.475700,52.714401,52.714401,10896392
2010-05-10,53.291302,55.588799,53.291302,55.449600,55.449600,7830809
2010-05-11,55.956799,56.096100,54.455002,54.554401,54.554401,6186284
2010-05-12,54.087002,55.101501,53.291302,54.007401,54.007401,6713443
2010-05-13,54.763302,54.793098,53.868099,54.643902,54.643902,4688297
2010-05-14,54.206299,54.305801,53.271400,53.420601,53.420601,5098123
2010-05-17,52.714401,52.843700,51.759602,51.759602,51.759602,5993655
2010-05-18,52.266800,52.654701,51.789398,52.356300,52.356300,6553266
2010-05-19,51.520901,51.670101,51.103100,51.103100,51.103100,7521700
2010-05-20,50.973801,51.351799,49.730598,49.800201,49.800201,8335759
2010-05-21,48.238602,51.083199,48.179001,50.665501,50.665501,9898143
2010-05-24,51.023499,51.948502,50.963902,51.948502,51.948502,6203672
2010-05-25,51.321899,51.371700,49.949402,50.038898,50.038898,6299933
2010-05-26,51.262299,51.510899,50.327301,50.506401,50.506401,8629332
2010-05-27,49.929501,50.466599,49.432201,50.456600,50.456600,7617376
2010-05-28,51.670101,52.217098,51.232399,51.839100,51.839100,8415221
2010-05-31,51.590500,51.620300,50.834599,51.093201,51.093201,3853449
2010-06-01,50.844501,51.123001,50.178101,50.715199,50.715199,3850783
2010-06-02,50.068699,50.904202,50.038898,50.058800,50.058800,4297685
2010-06-03,51.003700,51.670101,50.884300,51.670101,51.670101,3227120
2010-06-04,51.222500,51.530800,50.864399,51.192600,51.192600,3761903
2010-06-07,49.929501,49.929501,49.332699,49.810101,49.810101,6155490
2010-06-08,49.830002,50.585899,49.551498,50.476501,50.476501,5483259
2010-06-09,50.874401,50.884300,50.028900,50.456600,50.456600,3730986
2010-06-10,50.625702,51.510899,50.556099,51.113098,51.113098,5613086
2010-06-11,51.918701,52.217098,51.759602,52.217098,52.217098,4579982
2010-06-15,52.246899,52.296700,51.868999,51.918701,51.918701,4361101
2010-06-16,52.614899,52.784000,52.366299,52.694500,52.694500,6395990
2010-06-17,52.714401,52.863602,51.888901,52.217098,52.217098,5215307
2010-06-18,52.276798,52.644798,52.097698,52.306599,52.306599,3239824
2010-06-21,52.933201,53.191799,52.585098,52.992901,52.992901,3234186
2010-06-22,52.515499,52.913300,52.217098,52.256901,52.256901,2915256
2010-06-23,51.660099,51.898800,50.924099,50.933998,50.933998,4802567
2010-06-24,51.192600,51.381599,50.496399,50.546101,50.546101,4157082
2010-06-25,49.869801,50.028900,49.640999,49.730598,49.730598,7865900
2010-06-28,50.327301,50.426800,49.631100,49.680801,49.680801,3927237
2010-06-29,49.730598,50.008999,48.964699,49.113899,49.113899,3914198
2010-06-30,48.238602,48.467400,47.800999,48.377899,48.377899,6742810
2010-07-01,47.950199,48.009899,47.144600,47.214199,47.214199,4963676
2010-07-02,47.393200,47.870602,46.796501,47.472801,47.472801,5801200
2010-07-05,47.323601,47.990002,47.303699,47.532501,47.532501,3782820
2010-07-06,47.313599,48.815498,47.144600,48.626499,48.626499,5141340
2010-07-07,48.646400,48.825500,47.791100,47.990002,47.990002,5350598
2010-07-08,49.332699,49.690800,49.064201,49.283001,49.283001,4566296
2010-07-09,49.342701,49.710701,49.084099,49.531601,49.531601,4557938
2010-07-12,49.382500,49.621201,48.915001,49.292900,49.292900,3074827
2010-07-13,49.412300,49.889702,49.322800,49.660900,49.660900,3937419
2010-07-14,50.576000,51.212502,50.396900,51.212502,51.212502,3782109
2010-07-15,51.411400,51.411400,50.774899,51.053398,51.053398,2985141
2010-07-16,51.023499,51.282200,50.745098,51.083199,51.083199,2371295
2010-07-19,50.208000,50.367100,49.979198,50.227901,50.227901,2462076
2010-07-20,50.486500,50.973801,50.068699,50.595901,50.595901,4933008
2010-07-21,50.854500,51.023499,50.625702,50.874401,50.874401,2499167
2010-07-22,50.784901,50.784901,49.651001,49.651001,49.651001,4355591
2010-07-23,50.546101,51.321899,50.416801,50.963902,50.963902,5808701
2010-07-26,51.222500,51.471100,51.083199,51.212502,51.212502,4180232
2010-07-27,51.520901,51.898800,51.471100,51.799400,51.799400,5126113
2010-07-28,51.898800,52.396099,51.789398,52.316601,52.316601,4055403
2010-07-29,51.918701,52.754200,51.868999,52.724300,52.724300,4893291
2010-07-30,52.416000,52.634800,52.018200,52.276798,52.276798,8323428
2010-08-02,52.614899,53.241501,52.515499,53.122200,53.122200,2807419
2010-08-03,53.808498,53.907902,53.221600,53.460400,53.460400,4315652
2010-08-04,53.460400,53.460400,52.624901,52.664700,52.664700,4267212
2010-08-05,52.863602,53.032700,52.445900,52.664700,52.664700,3884204
